GO ID	GO category	FDR	Enrichment Ratio	Genes
GO:0055123	digestive system development	0.0114	1.2932912497793634	wb, trh, shd, cad, Lam, Antp, kkv, sad, Abd-B, odd, GATAe, dome, ase, Gp93, lin, Stat92E, hop, twi, cnn, scw, svp, N, D, sob, Mad, Scr, cnc, bap, Sox21a, byn, tin, fkh, shg, sisA, ac, Myo31DF, pim, S, dve, Kr, tnc, put, crb, vn, tsh, dib, fand, zip, opa, dpp, pbl, kug, wg, lab, Pvf1, barr, abd-A, rib, Alk, Rac1, hh, bowl, EcR, thr, Ubx
GO:0001655	urogenital system development	0.0116	1.3497981290004923	da, sns, trh, cad, hbs, kkv, sav, pnr, kuz, odd, ase, twi, svp, N, kirre, Mad, numb, mbc, rols, byn, sc, tin, fkh, ac, pim, S, Kr, htl, put, crb, Doc1, scrib, tsh, tio, fand, zip, Doc3, dpp, pbl, wg, Pvf1, barr, rib, baz, Ras85D, EcR, thr, Ubx
GO:0006022	aminoglycan metabolic process	0.0154	1.2325672850045082	CG3348, CG14304, Cda5, Muc68D, CG13643, kkv, CG14291, CG9220, CG14880, CG10140, CG12913, Mur89F, Idgf4, obst-F, CS-2, knk, CG34426, CG11357, CG13312, Cht12, CG7017, CG10154, CG17826, obst-G, CG7252, CG6996, CG32024, mmy, CG13837, ChLD3, CG13676, CG34427, Cht8, CG14300, CG42296, CG42729, CG5897, obst-B, CG17145, CG32302, rtv, ckd, sgl, CG33263, CG42728, CG43218, CG13308, CG6933, CG4835, Cda4, CG13075, CG13675, CG7290, mtg, CG7248, CG34282, CG43896, Muc26B, obst-J, CG14244, Peritrophin-A, CG14301, Idgf5, CG12009, CG5883, PGRP-LA, GNBP1, fdl, Cht7, Muc18B, CG8192, Cht4, CG17147, CG14247, CG14607, beta4GalT7, CG42525, PGRP-LF, CG33986, CG13806, CG33985, GlcAT-I, CG32036, CG10725, CG43294, CG31077, CG7714, Cht6, PGRP-LD, oxt
GO:0090130	tissue migration	0.0162	1.2118353368098345	mim, rk, Abi, Mrtf, kis, shd, ab, kni, kuz, Vav, dome, apt, Sos, jing, phm, Sin3A, RN-tre, AdamTS-A, Stat92E, dsh, hep, slmb, hop, Girdin, kibra, N, Rab11, btl, Stam, cpb, ru, usp, Rab5, mbc, wts, tsr, Rala, rols, Cbl, byn, sosie, Lis-1, shg, cnk, bnl, nudE, flr, yki, CASK, stai, Burs, Dsor1, aop, egh, spri, Tsp26A, Crk, stumps, spoon, 18w, sgl, Ptpmeg, par-1, hpo, Dl, Akt1, Evi5, htl, vn, drk, salm, Dhc64C, bun, mthl1, ttk, csw, zip, sr, psidin, Rab7, dpp, par-6, pbl, kug, Sec15, ena, Pvf1, tai, esg, rib, baz, fz, Rac1, hh, kel, knrl, Shc, Ras85D, CalpB, EcR, ple, Vang, Rme-8, CG8155
GO:0044087	regulation of cellular component biogenesis	0.0162	1.158308910303002	stan, hiw, Jupiter, swa, Rpt1, Mtor, enc, Abi, bic, Khc, CG11486, Abp1, nos, brat, exu, simj, dco, kis, stj, TER94, Lam, Nedd4, Bap60, chb, Nup98-96, ssh, spz, pum, Abl, Pak3, Src64B, kra, mwh, Patr-1, Fmr1, Stat92E, Su(var)3-7, CG5815, dsh, hep, slmb, Galphaf, hop, stau, Spn, nmo, sti, caz, PsGEF, cac, msps, Sec16, Rpt3, Vrp1, N, LamC, Kat60, mago, Rab11, Ssrp, cpb, Mad, Cul5, cnc, Pi3K92E, pgc, tsr, Atx2, Cenp-C, Mtl, Eps-15, Rpt4R, loh, gish, nod, mael, Rack1, Cdc42, Su(var)205, RhoGAP92B, kon, Pak, flr, nwk, CG15456, CASK, Rae1, Rpt5, cal1, Rab35, DAAM, x16, Syn2, Tbp, raptor, Arpc2, Octbeta1R, Cul2, spoon, Cip4, asl, Med, par-1, Rpt6R, chinmo, mnb, dbo, spir, RhoGAP68F, Rab8, Akt1, Tm1, svr, HP1b, WASp, Pex3, RhoBTB, PIP5K59B, ncd, Taf1, Syx4, mad2, klar, Pka-C1, Ank2, spn-E, aPKC, conu, B52, Rpt6, Rok, sax, Synd, psidin, Rpt4, par-6, pbl, kug, Btk29A, qua, futsch, chic, Arfip, cpa, SCAR, Ssb-c31a, ena, Klp59D, baz, Syn1, Tnks, Rpt3R, fz, Synj, wash, CG33052, Rac1, Syx1A, spas, Src42A, trio, SF2, rictor, Tor, Pten, mira, Mob4, didum, Snx16, Arpc1, Ocrl, gek, Taf2
GO:0009994	oocyte differentiation	0.0168	1.2217113400823818	Hsp83, swa, wisp, MESR4, enc, gcl, bic, Khc, nos, exu, gammaTub37C, polo, psq, heph, cic, osk, asp, TER94, muskelin, rump, chb, spz, del, capt, Fmr1, slmb, stau, msps, lic, N, btz, mago, Rab11, sktl, dap, cnc, Atx2, jvl, piwi, Nup154, Lis-1, shg, mael, glo, krimp, Mer, nudE, Ge-1, l(2)gl, egh, SmD3, milt, Gprk2, Grip128, AGO1, gus, par-1, CkIIalpha, Dl, spir, Tm1, TBCB, BicD, Rbsn-5, lost, scrib, klar, CkIIbeta, Pka-C1, 14-3-3epsilon, spn-E, Sxl, Dhc64C, aPKC, armi, tld, Rok, Rab6, Chc, dpp, jagn, orb, egl, chic, tud, cpa, Grip71, pasha, baz, Syx1A, Ras85D, loco, Moe, mira, didum
GO:0097581	lamellipodium organization	0.0171	1.629727854617072	Abi, ssh, Abl, hep, cpb, tsr, Mtl, Cdc42, SH3PX1, Tm1, aPKC, psidin, par-6, cpa, SCAR, ena, Rac1
GO:0042335	cuticle development	0.0187	1.1682151557915508	ovo, bab1, arm, grh, Ser, osa, Lam, kkv, Cpr76Bd, Cpr73D, fred, f, y, Cpr62Ba, Cpr76Bc, TwdlR, Idgf4, Cpr31A, lic, CG13670, CG15756, CS-2, knk, Cht12, Cpr50Ca, ru, sn, e, pygo, lgs, Efa6, Cpr11B, mmy, Cpr78Ca, Cpr65Ec, Lcp65Ae, Rack1, Cpr72Ea, CG9990, Fili, CG2837, ck, Cpr30F, Cpr72Eb, Cpr47Eb, rtv, resilin, Burs, TwdlP, Sec24CD, Cpr47Eg, l(2)gl, Lcp65Ad, yellow-d2, Cpr92A, yellow-e2, Axn, gus, Cpr76Ba, pot, Apc2, Cpr47Ec, Cpr50Cb, Ddc, dsx-c73A, Cpr78Cb, Twdlalpha, TwdlQ, yellow-k, yellow-g, gammaCOP, Akt1, fng, l(3)mbn, Cpr5C, Ccp84Af, WASp, Edg84A, Cpr65Aw, Cpr66Cb, Apc, SoxN, Cpr97Ea, yellow-h, Cpr65Ay, klar, E(z), CG15515, Cpr30B, Dhc64C, Cpr47Ee, Ccp84Ae, TwdlX, dib, Cpr11A, ttk, Lcp1, Cpr92F, zip, Cpr65Av, Duox, Cpr51A, Cpr35B, Idgf5, Cpr47Ea, Cpr78E, Lcp65Ac, Cpr49Af, Lcp3, Cpr60D, Cpr72Ec, TwdlK, Cpr12A, Ccp84Ad, wg, Cpr56F, yellow-e3, Cht7, Mkk4, Cpr64Aa, ATP7, Ccp84Aa, TwdlH, p38c, Cpr49Aa, Tnks, fz, Cpr67Fb, Cpr76Bb, TwdlG, yellow-g2, Cpr62Bb, Acp65Aa, m, t, EcR, loco, ple, Tb, TwdlS, Hr38, Cpr47Ed, krz, Cpr64Ac, Cpr66D, Cpr49Ah, TwdlV, pio, sha
GO:0030703	eggshell formation	0.0201	1.2485632693254554	cact, Fs(2)Ket, dup, CycE, geminin, Pxt, Khc, H15, cic, mid, Cf2, Rbf, Dp, hep, slmb, slpr, CG1077, chif, PCNA, CG15721, N, Muc4B, squ, mip120, polybromo, ed, jvl, Lis-1, mael, Cdc42, RanBPM, Cad99C, CG12716, spoon, 18w, CG15571, gus, S, RecQ4, mirr, spir, Pxd, Mcm6, Klc, Myb, Cyp18a1, spn-E, bun, ttk, fs(2)ltoPP43, fs(1)M3, armi, Cul4, sax, Mur11Da, dpp, smt3, Cp7Fa, Muc12Ea, kat80, mip40, fs(1)N, pic, Cp36, rl, Rac1, mfr, clos, Femcoat, hd, Ras85D, tor, mip130, CG32642
GO:0030163	protein catabolic process	0.0201	1.141441584019132	Hsc70-3, Ubi-p5E, Ubi-p63E, Rpt1, 26-29-p, gcl, eff, brat, Ubqn, dco, Rpn5, RYBP, ebi, TER94, Nedd4, vih, CG6688, rdx, Cul1, CG8188, Cks30A, CG14291, CG8184, Usp7, Rpn1, CG10862, Prosalpha4, ctrip, CG11498, CG7094, Rad23, Prosalpha7, CG12362, CG7707, Rpn7, snama, slmb, CG14891, Rpt3, ago, CG10694, Rpn12R, CG34375, tw, Prosalpha4T1, Rpn10, CG5823, Prosalpha3, Prosalpha3T, Rpn6, wech, Cul5, puf, Prosalpha6, CG4572, CG6766, CG31823, CG30466, Cdc27, Cbl, Rpt4R, CG2577, trbl, Prosbeta4R1, faf, Bruce, mi, Rpn2, CG2681, CG15412, Prosbeta5, Cp1, phyl, poe, CG42797, Prosalpha6T, CG6923, CG42383, Rpn11, dmpd, CG12147, CG10254, Rpn13, CG33128, Rca1, CG15056, ari-2, Rpt5, Uch-L5R, Prosbeta4R2, Prosbeta4, CG2247, Notum, Ugt, fzy, CG5863, Cul2, Axn, Uch-L5, POSH, gus, CG7656, CG5860, CG13085, CG9962, gol, Rpn12, Apc2, Su(dx), CkIIalpha, Rpt6R, hpo, yip3, Rpn3, RpL40, CG12402, CG17283, Prosalpha2, p47, Prosbeta3, Sem1, CG11275, Prosbeta2R2, fzr2, Topors, HERC2, CG18605, Apc, crb, CG43089, Nedd8, CG15800, ari-1, CG11070, CG9951, pall, Uch, Pka-C1, Cul3, CG18467, Prosbeta2R1, CSN3, CG32483, CG10516, Prosalpha5, CG17134, Rpt6, Cul4, Cdc16, Roc1b, scny, CG8405, Rpt4, CG5367, CG4911, CG5003, Prosalpha4T2, sina, CG31821, CG32085, CG9945, CG5199, pic, CG15814, Prosbeta2, CG14317, CG6347, CG31928, Tnks, Rpt3R, CG4661, Rpn8, Prosbeta6, Rpt2, CG11044, sinah, alpha-Man-Ib, inc, DUBAI, CG9003, Rpn9, CG10435, CG34025, Tor, Prosbeta1, Trim9, park, CG9316, wds, CG14937, Roc1a, CG4538, CG9934, Vps4, CG12163, Prosbeta7, CG12520
GO:0051094	positive regulation of developmental process	0.0201	1.171699764757372	DnaJ-1, Mlf, stan, da, d, Drp1, stg, ctp, Abp1, nudC, simj, kis, ebi, lz, Nedd4, Hr51, Abd-B, Dab, kuz, Cul1, Dfd, Pak3, Src64B, G9a, ey, pk, Dp, Fmr1, dsh, hep, slmb, sNPF-R, stau, nmo, caz, cac, nau, Pdk1, lic, mbt, Vmat, N, kat-60L1, Prosap, pnut, cpb, Mad, mbc, Mcm10, Orct2, RasGAP1, Pi3K92E, Arf79F, mmy, pico, Cbl, Pdcd4, Lis-1, shg, upd2, RhoGAP92B, nudE, mop, Pak, Rassf, yki, Atg1, Sec24CD, aop, dar1, Rab35, DAAM, oc, spri, Wbp2, raptor, lva, Ptth, Pgam5-2, ssp, Med, Tctp, Atg13, mnb, nerfin-1, RhoGAP68F, ec, Akt1, jub, Ilp2, bchs, vn, tsh, ari-1, Ank2, Dhc64C, bun, aPKC, ttk, zip, sax, scny, Synd, dpp, wg, Imp, chic, Arfip, PlexA, Rab1, dpn, step, Pvf1, tai, abd-A, rl, fz, Synj, Rac1, spas, Src42A, trio, tsl, Ras85D, Wnt5, EcR, spg, rictor, Tor, park, didum, PICK1, Snx16, Roc1a, Ubx, Ilp6, Vang, btsz, gcm, Rme-8
GO:0051258	protein polymerization	0.024	1.2837753944298163	Jupiter, Drp1, Khc, gammaTub37C, dco, polo, asp, Lam, chb, Nup98-96, ssh, CG7716, mwh, PsGEF, msps, Vrp1, LamC, Ssrp, cpb, tsr, Atx2, Mtl, gish, nod, Rack1, Cdc42, Grip84, RhoGAP92B, nudE, flr, nwk, ens, DAAM, Arpc2, spoon, Cip4, Grip128, chinmo, spir, CG3085, svr, CG32232, WASp, RhoBTB, CG18109, msd1, conu, Btk29A, qua, chic, cpa, SCAR, Sas-4, wash, Arpc1, gek
GO:0051240	positive regulation of multicellular organismal process	0.0245	1.1636190767245624	stan, da, TkR99D, d, stg, ctp, Abp1, nudC, simj, kis, Ets96B, ebi, lz, Nedd4, Hr51, Dab, kuz, BTBD9, Cul1, Pak3, Src64B, G9a, ey, pk, cue, Dp, Fmr1, dsh, hep, slmb, sNPF-R, stau, mld, nmo, caz, cac, Pdk1, lic, mbt, Vmat, N, kat-60L1, Prosap, pnut, cpb, Mad, mbc, Mcm10, Orct2, RasGAP1, Pi3K92E, rho-5, Ih, Arf79F, mmy, Cbl, Nup154, Lis-1, shg, upd2, RhoGAP92B, nudE, mop, Pak, Rassf, yki, Atg1, Sec24CD, aop, dar1, Rab35, oc, spri, Wbp2, raptor, lva, Ptth, homer, ssp, CCAP, Med, Tctp, Atg13, mnb, nerfin-1, RhoGAP68F, ec, Akt1, jub, Ilp2, bchs, vn, tsh, ari-1, Ank2, Dhc64C, bun, aPKC, ttk, zip, sax, scny, Synd, dpp, wg, Imp, Sox102F, chic, Arfip, PlexA, Rab1, dpn, bgm, step, Pvf1, tai, abd-A, rl, fz, Synj, Hk, Rac1, Dh31, Crz, spas, Src42A, trio, tsl, Ras85D, Wnt5, EcR, spg, rictor, Tor, Oamb, didum, Snx16, Roc1a, Ubx, Ilp6, Vang, btsz, gcm, Rme-8
GO:0044093	positive regulation of molecular function	0.0269	1.1497548862201101	CG1416, wapl, Nos, CycT, Cdc37, RnrS, rad, CG1695, Abi, drongo, lok, ctp, Nup358, Wnk, RhoGAP102A, hbs, Mi-2, RnrL, Hsf, RanGAP, Vav, Crag, smid, gnu, Rab3-GEF, Nup50, Cks30A, Tao, Pak3, Src64B, Rbf, RN-tre, RhoGAP100F, Sod3, hep, slpr, fray, chif, Pdk1, lic, CG2104, Uba2, mbt, PDZ-GEF, CG7742, Stim, CG42684, RhoGAP1A, RhoGAP71E, msn, CG2113, tum, mof, mbc, Cyt-c-d, RasGAP1, Pi3K92E, RhoGAP19D, Atx2, Cdlc2, RhoGAP54D, Takl2, Tsc1, Traf-like, Traf4, Asx, Cdc42, Crtc, CG32506, RhoGAP92B, RPA2, Elp2, CG9593, Pak, Aos1, Rpn13, Nipped-B, CG8243, srl, RacGAP84C, rtv, CG3703, Dsor1, CG32727, CG1791, CG8509, l(2)gl, Graf, Gclm, vimar, spri, RapGAP1, Msh6, fzy, raptor, bora, ArfGAP1, RanBP3, RhoGAP93B, TfIIA-S-2, Atg13, hpo, RhoGAP68F, Gdi, CG31832, CG13344, Evi5, grim, fzr2, hppy, CG17514, CG7324, nrv1, CG42795, RhoGAP16F, CycY, Cul3, scf, mtSSB, ttk, CdGAPr, conu, CG33310, HDAC4, Roc1b, Atg17, pbl, RhoGAP18B, su(f), smt3, bur, PlexA, RhoGAPp190, Mkk4, step, CG5916, barr, CG5745, Alk, rl, CG11703, GckIII, Rac1, esc, RpLP1, CG5250, Traf6, ric8a, CG1657, loco, rictor, wnd, rev7, Orc6, Cks85A, Oamb, Cdk5alpha, CG8407, Ocrl, CG41520, mats, CG5948, CG8155
GO:0006949	syncytium formation	0.0269	1.3669830588836005	sns, hbs, Vav, sing, PyK, lmd, Pak3, lbe, nau, lbl, Vrp1, kirre, dock, mbc, rols, Tpi, Crk, CG9961, Six4, Akt1, WASp, Pgk, Arf51F, Pglym78, mspo, siz, zip, Rok, Gapdh1, SCAR, Hem, Rac1, eve, ImpL3, Tor
GO:0140253	cell-cell fusion	0.0269	1.3669830588836005	sns, hbs, Vav, sing, PyK, lmd, Pak3, lbe, nau, lbl, Vrp1, kirre, dock, mbc, rols, Tpi, Crk, CG9961, Six4, Akt1, WASp, Pgk, Arf51F, Pglym78, mspo, siz, zip, Rok, Gapdh1, SCAR, Hem, Rac1, eve, ImpL3, Tor
GO:0042063	gliogenesis	0.0273	1.2848293972167044	eag, dup, Ser, nej, kuz, spen, jing, hkb, cas, repo, retn, ey, slmb, XNP, svp, tgo, so, kibra, N, ago, unc-5, btl, numb, Galphai, wts, cno, amn, gish, bnl, Mer, poe, yki, ths, Cont, stumps, Mdr65, CG13287, NetB, hpo, Dl, CG6398, htl, Dr, gcm2, salm, CG45049, NetA, Rac1, hh, how, loco, vnd, gcm
GO:0051247	positive regulation of protein metabolic process	0.0275	1.142679337147282	stv, Hsp67Bc, PEK, CycT, Cdc37, Ddr, Rpt1, RnrS, tyf, Abi, Hrb98DE, Cad96Ca, Pcl, CG8963, lok, Ret, dco, osk, ebi, hbs, TER94, Nedd4, Ror, vih, RnrL, Vav, rdx, gnu, Cul1, Rab3-GEF, Cks30A, pum, Tao, CG3277, Actbeta, Pak3, Src64B, G9a, ctrip, CG7094, CG12362, Fmr1, hep, slmb, slpr, fray, sNPF-R, stau, scw, CG9098, chif, Pdk1, lic, Rpt3, mbt, Ada2b, daw, btl, trr, msn, mbc, Cyt-c-d, Pi3K92E, CG4612, Drl-2, mmy, Takl2, Rpt4R, CG2577, trbl, sev, cnk, Traf4, bnl, Rack1, Asx, Cdc42, Su(var)205, phyl, Mer, Rtf1, CG42797, Elp2, CG9593, Pak, mav, yki, CG12147, Rpn13, Dsor1, ari-2, slim, CG1791, Rpt5, lark, CG13458, fzy, raptor, bora, Crk, Axn, gus, CG9962, Apc2, Tctp, Su(dx), Atg13, Rpt6R, hpo, CG31832, grim, Nrk, htl, fzr2, hppy, Apc, Aplip1, Eph, vn, ari-1, CG9951, CycY, E(z), Pka-C1, drk, Cul3, drl, CG13404, CG41106, Rpt6, Cul4, Roc1b, CG8405, Atg17, dpp, Rpt4, orb, smt3, sina, Pli, bur, CG9062, Mkk4, pic, step, Pvf1, Pde8, Mnn1, Tnks, Rpt3R, Alk, GckIII, Rac1, Rpt2, babo, esc, RpLP1, M1BP, Src42A, Ras85D, hoip, spg, rictor, Tor, wnd, tor, park, Cks85A, Oamb, Cdk5alpha, wds, Roc1a, krz, CG41520, mats
GO:0030029	actin filament-based process	0.0304	1.1465357429639251	Sb, jv, swa, tral, Zasp67, sns, Abi, Mrtf, ctp, Khc, Ret, dco, polo, asp, Lam, Nedd4, cdi, mask, neo, Vav, Nup98-96, ssh, Abl, Pak3, Src64B, mwh, capt, CG13366, f, fwd, cib, Scgdelta, pav, dsh, hep, hop, scra, twi, Girdin, Spn, sti, PsGEF, Vrp1, N, LamC, RhoGEF2, Rab11, sktl, tw, Ssrp, pnut, CG6873, cpb, sn, RhoGAP71E, feo, mbc, sced, Galphai, ed, tsr, yrt, Atx2, pod1, pico, jvl, rols, lilli, Mtl, Nup154, CanB2, gish, Traf4, Rack1, Cdc42, RhoGAP92B, kon, CG43102, ck, flr, nullo, nwk, l(2)gl, lark, Rab35, DAAM, Arpc2, Crk, Gprk2, spoon, Cip4, Apc2, chinmo, sick, Dl, spir, RhoGAP68F, mey, alpha-Cat, Mlc-c, Tm1, svr, Myo28B1, WASp, nuf, zye, gukh, Pi3K68D, unc-45, RhoBTB, crb, p120ctn, Pka-C1, cher, Arf51F, nyo, mthl1, conu, bnk, bond, siz, zip, CG30183, CG5022, Rok, sax, psidin, pbl, RhoGAP18B, cta, parvin, kug, Btk29A, qua, chic, cpa, SCAR, ena, step, Hem, fz, wash, Rac1, Ggamma1, kel, how, Shroom, Src42A, trio, tsl, m, ball, loco, rictor, Moe, Pten, didum, Arpc1, Ocrl, gek, Vps4, btsz
GO:0003014	renal system process	0.0319	1.558870121807634	sns, CG10226, Cubn, Mdr49, kirre, ClC-a, Amnionless, Cdc42, Mdr65, Mdr50, CG8028, MRP, Nha1, Rac1, Oatp58Dc, Nha2, Drip
GO:0051301	cell division	0.0325	1.1315460087741136	Ran, endos, eIF4G2, swa, CycB, Cdc37, Drp1, stg, Mtor, dup, CycE, enc, Mrtf, eff, fs(1)Yb, nos, brat, gammaTub37C, dco, polo, tws, asp, Lam, Klp10A, CycA, rdo, alphaTub67C, Syx5, dmt, jumu, CycB3, mts, chb, CG7236, twin, Cen, CG8188, Cks30A, pum, Rcc1, wor, fwd, borr, mud, Stat92E, Nak, pav, tll, mtsh, Act5C, hop, CycG, scra, stau, twe, cnn, sti, msps, Incenp, N, LamC, Cdc6, hyd, Kat60, Klp59C, Rab11, kat-60L1, AP-2alpha, Ote, dap, pnut, tra, tum, Mad, feo, numb, Galphai, Sgt1, tsr, Arf79F, Cdc27, pico, lilli, bgcn, piwi, mam, Lis-1, shg, Bruce, Cdc42, Mer, nudE, nullo, aust, Spc25, pelo, msi, Klp3A, l(2)gl, Cap-G, Rab35, Mcm2, bora, pim, CG31802, Grip128, Dref, asl, slam, RecQ4, Med, Apc2, chinmo, Blm, Dl, gammaCOP, Mcm6, WASp, nuf, fs(1)Ya, put, Myb, Bap55, CG17778, crb, ncd, cdc14, msd1, mad2, Sxl, CSN3, Dhc64C, Arf51F, aPKC, bnk, bond, zip, neur, CG30183, Pex13, Rok, Cdc16, Nipped-A, flfl, sax, Synd, alien, dpp, par-6, pbl, Zw10, Su(H), chic, Rab1, kat80, Wee1, barr, Sas-4, esg, baz, fz, Skeletor, sub, wac, pie, CG33052, Patj, hh, Ggamma1, Syx1A, spas, how, hd, Klp67A, ric8a, DNA-ligI, ball, loco, Mink, alphaCOP, egg, Tor, ana2, Pex12, mira, thr, Cks85A, alphaTub84D, Ocrl, Act42A, stmA
GO:0007277	pole cell development	0.0357	1.4763417035942885	CycE, gcl, MCPH1, me31B, osk, TER94, rump, Fmr1, scra, cnn, RhoGEF2, pgc, piwi, tacc, wun2, lost, Cul3, Dhc64C, tud, tsl, tor
GO:0098657	import into cell	0.0359	1.1557646479566717	mim, Dscam1, Nlg4, yl, Nlg2, Drp1, Mid1, nsl1, NimC1, CG42339, brat, dco, prt, stj, dx, Gs1, CG3822, Nedd4, Dab, aux, Tao, repo, l(3)05822, ced-6, Corin, foi, Nak, hep, SerT, CG34402, DAT, tim, Vmat, Vrp1, JYalpha, Rab11, AP-2alpha, lqfR, CD98hc, g, NimA, Rab5, numb, CG8176, EndoA, slif, CG32206, Arf79F, Irk1, NimC3, Cbl, Mtl, Eps-15, CG18659, faf, Lis-1, gish, Cdc42, Mer, CG41099, CASK, Cad99C, CG10339, Atg1, aop, Rab35, Graf, comm, spri, Crk, Gprk2, ArfGAP1, Pkc53E, Nhe2, Su(dx), Syngr, mnb, ktub, CG15399, eater, Nlg1, WASp, Zip71B, RhoBTB, BicD, Rbsn-5, scrib, nrv1, NimC4, drk, Arf51F, rush, csw, CG33310, CaBP1, Mcr, CG12773, CG7255, Synd, psidin, Rab7, Chc, AP-2mu, w, crq, SCAR, Sr-CIV, NimC2, step, Irk3, Pxn, Zip42C.1, Nrx-1, Nhe3, Vps35, CG11703, Synj, Rac1, Rab14, Src42A, CG5250, EcR, CG1657, CG31729, Syx7, Moe, rb, CG2747, PICK1, prtp, Ocrl, krz, inaC, Zir, gcm, Rme-8, stmA
GO:0016458	gene silencing	0.0363	1.1705785209633457	Hsc70-3, e(y)3, phol, hdc, Hmt4-20, Rm62, me31B, Bap170, Hsc70-4, Khc, CG9425, Cp190, psq, gpp, Scm, Upf1, Lam, upSET, msl-1, Hers, Smg5, nub, vig2, gw, pum, Rga, Usp7, CG8677, cd, Psc, Elba2, pita, Fmr1, Su(var)3-7, bel, MTA1-like, CG6701, Pc, z, Ars2, CG8036, XNP, Su(var)2-HP2, LamC, Rif1, fl(2)d, squ, CG6967, Top2, polybromo, Su(z)12, Bsg25A, Spps, g, wde, puf, Mcm10, blanks, MBD-like, Atx2, bin3, piwi, Tudor-SN, mael, Su(var)205, Elba3, dom, Nbr, Ge-1, BigH1, Sfmbt, Tis11, pelo, CoRest, Smg6, LS2, CycJ, lolal, AGO1, Cbp20, Kr, JIL-1, jub, ppk29, Bap55, su(Hw), Chrac-14, E(z), chm, spn-E, cid, ph-p, Adar, armi, BubR1, CDC45L, Parg, mu2, scny, Cbp80, HP1e, AGO3, pasha, CG6204, CG17168, barr, pho, wash, msl-3, ph-d, esc, crol, egg, Bin1, rb, Ubx
GO:0022610	biological adhesion	0.0366	1.1683992020397456	Jafrac1, stan, ft, Dscam1, Nlg4, Nlg2, rk, arm, sns, otk, Abi, Cad96Ca, Cad96Cb, Ret, fw, CG44153, Dscam3, Ccn, prc, Tl, hbs, muskelin, beat-Va, beat-VII, CadN2, Cad89D, beat-IIb, Tsp, Src64B, beat-IIa, CG32087, sdk, beat-Ic, beat-Vb, Girdin, mbt, beat-Ia, N, kirre, Cad88C, CadN, Grip, Dscam4, wech, Fit1, pygo, Vinc, Mp, ed, beat-IIIb, ds, wrapper, Eig71Ee, shg, klg, Ptp69D, RanBPM, mop, Pak, Con, Cad99C, CG10339, Burs, Cont, glec, Sec24CD, aop, egh, beat-Ib, beat-IV, pyd, 18w, POSH, Apc2, par-1, NijC, Dl, Cad86C, alpha-Cat, eater, Nlg1, beat-Vc, zye, Dscam2, disco-r, scrib, p120ctn, Fas1, Mkp3, Lac, CG7166, Ten-m, CG34353, Chc, beat-VI, parvin, kug, PlexA, SCAR, CG43333, Mmp1, baz, Hem, fz, wash, Cad87A, Rac1, Ggamma1, beat-IIIc, how, Ndg, Src42A, m, EcR, crol, NijB, tutl, Arpc1
GO:0051338	regulation of transferase activity	0.0388	1.195581543402108	CycT, CycB, Cdc37, CycE, Abi, CycA, CycB3, smid, ssh, gnu, Rab3-GEF, Cks30A, Tao, Pak3, Src64B, CycD, hep, slpr, fray, CycG, CG6966, chif, Pdk1, lic, mbt, dap, koko, msn, CkIIbeta2, Pi3K92E, Takl2, Cbl, trbl, Traf4, Cdc42, Cdk7, CG9593, Pak, Rca1, Dsor1, CG1791, l(2)gl, fzy, raptor, bora, CycJ, CG12084, CG6345, SNF4Agamma, Atg13, Pi3K21B, hpo, mnb, Blm, CG31832, sws, fzr2, pcs, hppy, CG17514, Nedd8, Mkp3, CycY, CkIIbeta, blw, Atg17, par-6, smt3, Pli, Ssl, Wee1, Mkk4, step, Alk, MKP-4, GckIII, Rac1, RpLP1, Hexim, kek1, rictor, wnd, Pten, Cks85A, CG9286, Cdk5alpha, krz, CG41520, mats
GO:0097435	supramolecular fiber organization	0.0391	1.157739086709199	Sb, Jupiter, jv, swa, Zasp67, Abi, ctp, Khc, Ret, gammaTub37C, dco, polo, asp, Lam, Klp10A, Nedd4, cdi, mask, chb, Nup98-96, ssh, Abl, Pak3, Src64B, CG7716, mwh, capt, CG13366, f, cib, Scgdelta, dsh, hep, Girdin, Spn, PsGEF, msps, Vrp1, N, LamC, Kat60, RhoGEF2, kat-60L1, tw, Ssrp, CG6873, cpb, sn, sced, ed, tsr, Atx2, pico, jvl, rols, Mtl, Patronin, Nup154, CanB2, gish, nod, Rack1, Cdc42, Grip84, RhoGAP92B, kon, nudE, ck, flr, nwk, stai, ens, dar1, DAAM, Arpc2, spoon, Cip4, Grip128, Apc2, tacc, chinmo, sick, Dl, spir, RhoGAP68F, CG3085, Tm1, svr, TBCB, CG32232, WASp, zye, RhoBTB, Apc, CG18109, msd1, cher, CG10793, Ten-m, Dhc64C, conu, bnk, zip, Rok, sax, psidin, Btk29A, qua, chic, cpa, kat80, SCAR, ena, Sas-4, fz, mlt, wash, Rac1, spas, how, Shroom, Src42A, Klp67A, m, ball, Moe, Arpc1, gek, btsz
